"xllcorner","yllcorner","cellsize","nrows","ncols","band","units","scale","latitude","longitude","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","value"
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022081","2022-03-22","h24v06","2022098000501",1,826
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022097","2022-04-07","h24v06","2022121225434",1,881
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022113","2022-04-23","h24v06","2022136104603",1,772
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022129","2022-05-09","h24v06","2022146013235",1,777
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022145","2022-05-25","h24v06","2022168103147",1,732
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022161","2022-06-10","h24v06","2022178180214",1,767
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022177","2022-06-26","h24v06","2022195120805",1,997
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022193","2022-07-12","h24v06","2022215014008",1,1567
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022209","2022-07-28","h24v06","2022232145754",1,3357
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022225","2022-08-13","h24v06","2022242000744",1,5711
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022241","2022-08-29","h24v06","2022258131513",1,5578
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022257","2022-09-14","h24v06","2022274023054",1,3806
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022273","2022-09-30","h24v06","2022297154021",1,2657
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022289","2022-10-16","h24v06","2022307122803",1,2202
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022305","2022-11-01","h24v06","2022322030236",1,2047
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022321","2022-11-17","h24v06","2022350213237",1,2042
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022337","2022-12-03","h24v06","2022360144146",1,2013
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2022353","2022-12-19","h24v06","2023006053914",1,1953
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023001","2023-01-01","h24v06","2023019191939",1,1829
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023017","2023-01-17","h24v06","2023034172550",1,1776
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023033","2023-02-02","h24v06","2023054042946",1,1578
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023049","2023-02-18","h24v06","2023070133516",1,1755
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023065","2023-03-06","h24v06","2023082002919",1,1685
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023081","2023-03-22","h24v06","2023100010650",1,1415
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023097","2023-04-07","h24v06","2023115121608",1,1330
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023113","2023-04-23","h24v06","2023129235911",1,1295
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023129","2023-05-09","h24v06","2023146132301",1,1314
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023145","2023-05-25","h24v06","2023164011928",1,1242
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023161","2023-06-10","h24v06","2023177232227",1,1396
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023177","2023-06-26","h24v06","2023201053357",1,1527
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023193","2023-07-12","h24v06","2023215104753",1,1259
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023209","2023-07-28","h24v06","2023226000418",1,2094
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023225","2023-08-13","h24v06","2023242001335",1,2287
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023241","2023-08-29","h24v06","2023258002342",1,1880
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023257","2023-09-14","h24v06","2023274001100",1,1680
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023273","2023-09-30","h24v06","2023290140753",1,1505
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023289","2023-10-16","h24v06","2023305235530",1,1450
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023305","2023-11-01","h24v06","2023322213252",1,1502
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023321","2023-11-17","h24v06","2023340004725",1,1516
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023337","2023-12-03","h24v06","2023354005014",1,1400
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2023353","2023-12-19","h24v06","2024005141802",1,1322
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024001","2024-01-01","h24v06","2024022131632",1,1124
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024017","2024-01-17","h24v06","2024038040856",1,1127
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024033","2024-02-02","h24v06","2024051115738",1,1125
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024049","2024-02-18","h24v06","2024066073050",1,1041
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024065","2024-03-05","h24v06","2024085175947",1,1039
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024081","2024-03-21","h24v06","2024099104707",1,1034
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024097","2024-04-06","h24v06","2024115201806",1,1000
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024113","2024-04-22","h24v06","2024133221552",1,984
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024129","2024-05-08","h24v06","2024153222251",1,975
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024145","2024-05-24","h24v06","2024162170758",1,933
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024161","2024-06-09","h24v06","2024181211340",1,975
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024177","2024-06-25","h24v06","2024195022542",1,1471
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024193","2024-07-11","h24v06","2024212093245",1,1304
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024209","2024-07-27","h24v06","2024228023654",1,2322
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024225","2024-08-12","h24v06","2024247142928",1,2937
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024241","2024-08-28","h24v06","2024258131000",1,3465
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024257","2024-09-13","h24v06","2024275121009",1,3467
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024273","2024-09-29","h24v06","2024290022838",1,2679
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024289","2024-10-15","h24v06","2024306180437",1,2329
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024305","2024-10-31","h24v06","2024326213507",1,2013
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024321","2024-11-16","h24v06","2025005235618",1,1884
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024337","2024-12-02","h24v06","2024358222706",1,1819
"6974941.24","3084041.13","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.736341214981,70.8702310806446,"point_1","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2024353","2024-12-18","h24v06","2025003233435",1,1579
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018001","2018-01-01","h24v06","2021313030137",1,796
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018017","2018-01-17","h24v06","2021314195715",1,1002
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018033","2018-02-02","h24v06","2021317104213",1,999
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018049","2018-02-18","h24v06","2021319204939",1,1011
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018065","2018-03-06","h24v06","2021319221423",1,890
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018081","2018-03-22","h24v06","2021323055750",1,958
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018097","2018-04-07","h24v06","2021328091904",1,878
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018113","2018-04-23","h24v06","2021328223330",1,866
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018129","2018-05-09","h24v06","2021339231643",1,883
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018145","2018-05-25","h24v06","2021339231943",1,848
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018161","2018-06-10","h24v06","2021339232136",1,745
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018177","2018-06-26","h24v06","2021339232322",1,769
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018193","2018-07-12","h24v06","2021339232516",1,748
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018209","2018-07-28","h24v06","2021339232743",1,1175
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018225","2018-08-13","h24v06","2021339232945",1,1788
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018241","2018-08-29","h24v06","2021341195053",1,2125
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018257","2018-09-14","h24v06","2021350195750",1,1957
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018273","2018-09-30","h24v06","2021350200017",1,1730
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018289","2018-10-16","h24v06","2021350200155",1,1489
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018305","2018-11-01","h24v06","2021350200358",1,1368
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018321","2018-11-17","h24v06","2021350200516",1,1430
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018337","2018-12-03","h24v06","2021350200811",1,1447
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2018353","2018-12-19","h24v06","2021361142747",1,1358
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2019001","2019-01-01","h24v06","2020286133721",1,1237
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2019017","2019-01-17","h24v06","2020286174326",1,1126
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2019033","2019-02-02","h24v06","2020287233814",1,985
"6894788.18","3100025.42","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",27.8803022379483,70.150425965808,"point_2","MOD13Q1","2018-01-01","2024-12-31",TRUE,"A2019049","2019-02-18","h24v06","2020288235242",1,1001
